tip	date	distance	residual
EPI-ISL-1660310_Africa_Madagascar_GR_20B_B.1.1_2020-10-26	2020.8169398907103	3.3995447163599285E-4	-3.7363647365933533E-4
EPI-ISL-1629476_Africa_Reunion_GR_20B_B.1.1_2021-03-12	2021.1917808219177	6.19403671635993E-4	-3.395176068965944E-4
EPI-ISL-1660330_Africa_Madagascar_GR_20B_B.1.1_2020-12-17	2020.9590163934427	4.4481027163599285E-4	-3.6176858628724184E-4
EPI-ISL-1660292_Africa_Madagascar_GR_20B_B.1.1_2020-11-06	2020.8469945355191	3.7362087163599284E-4	-3.596405936384223E-4
EPI-ISL-1660316_Africa_Madagascar_GR_20B_B.1.1_2020-11-12	2020.863387978142	3.7721907163599285E-4	-3.667717681723688E-4
EPI-ISL-1660319_Africa_Madagascar_GR_20B_B.1.1_2020-11-16	2020.8743169398906	3.7716227163599284E-4	-3.7398148452825916E-4
EPI-ISL-1660296_Africa_Madagascar_GR_20B_B.1.1_2020-12-07	2020.931693989071	4.805561716359928E-4	-3.08140395397183E-4
EPI-ISL-1660327_Africa_Madagascar_GR_20B_B.1.1_2020-12-14	2020.950819672131	4.4976767163599287E-4	-3.5144649902015755E-4
EPI-ISL-1660233_Africa_Madagascar_GR_20B_B.1.1_2020-12-26	2020.983606557377	4.5153857163599285E-4	-3.7113434808827263E-4
EPI-ISL-1660267_Africa_Madagascar_GR_20B_B.1.1_2021-02-06	2021.0986301369862	5.525343716359928E-4	-3.4542054310610114E-4
EPI-ISL-1166925_Africa_Mayotte_GR_20B_B.1.1_2021-01-16	2021.041095890411	4.4812367163599284E-4	-4.121755478239662E-4
EPI-ISL-1013391_Africa_Mayotte_GR_20B_B.1.1_2021-01-28	2021.0739726027398	4.825576716359928E-4	-3.992590879851862E-4
EPI-ISL-1013406_Africa_Mayotte_GR_20B_B.1.1_2021-01-30	2021.0794520547945	5.152220716359928E-4	-3.701809446787969E-4
EPI-ISL-1660322_Africa_Madagascar_GR_20B_B.1.1_2020-11-25	2020.8989071038252	4.7991487163599283E-4	-2.8732294632928995E-4
EPI-ISL-1660320_Africa_Madagascar_GR_20B_B.1.1_2020-11-16	2020.8743169398906	3.7305427163599283E-4	-3.7808948452825917E-4
EPI-ISL-1660236_Africa_Madagascar_GR_20B_B.1.1_2021-01-07	2021.0164383561644	3.2868807163599287E-4	-5.154729927028291E-4
EPI-ISL-1660311_Africa_Madagascar_GR_20B_B.1.1_2020-11-02	2020.8360655737704	3.402947716359929E-4	-3.858137772823099E-4
EPI-ISL-1660321_Africa_Madagascar_GR_20B_B.1.1_2020-11-24	2020.896174863388	3.402947716359929E-4	-4.2515481724048385E-4
EPI-ISL-1660228_Africa_Madagascar_GR_20B_B.1.1_2020-11-09	2020.8551912568305	3.047513716359929E-4	-4.338747809052845E-4
EPI-ISL-1660230_Africa_Madagascar_GR_20B_B.1.1_2020-11-11	2020.860655737705	3.736373716359929E-4	-3.685652390833407E-4
EPI-ISL-1660301_Africa_Madagascar_GR_20B_B.1.1_2021-01-11	2021.027397260274	4.1585697163599284E-4	-4.354766060900505E-4
EPI-ISL-1301746_Africa_Rwanda_GR_20B_B.1.1.145_2021-01-14	2021.035616438356	4.8545137163599284E-4	-3.712615911303555E-4
EPI-ISL-1660259_Africa_Madagascar_GR_20B_B.1.1_2021-02-04	2021.0931506849315	4.5030237163599284E-4	-4.440662864127125E-4
EPI-ISL-1660250_Africa_Madagascar_GR_20B_B.1.1_2021-02-01	2021.0849315068492	5.175368716359928E-4	-3.7145240137218547E-4
EPI-ISL-1660252_Africa_Madagascar_GR_20B_B.1.1_2021-02-02	2021.0876712328768	5.502057716359928E-4	-3.4057662971910183E-4
EPI-ISL-1660262_Africa_Madagascar_GR_20B_B.1.1_2021-02-09	2021.1068493150685	5.157721716359928E-4	-3.875621281466282E-4
EPI-ISL-1660277_Africa_Madagascar_GR_20B_B.1.1_2021-02-22	2021.1424657534246	4.8011857163599285E-4	-4.465263966545425E-4
EPI-ISL-1660247_Africa_Madagascar_GR_20B_B.1.1_2021-01-26	2021.0684931506848	4.4463187163599284E-4	-4.335986312915755E-4
EPI-ISL-1660324_Africa_Madagascar_GR_20B_B.1.1_2020-12-07	2020.931693989071	4.1016697163599286E-4	-3.7852959539718295E-4
EPI-ISL-1660295_Africa_Madagascar_GR_20B_B.1.1_2021-01-06	2021.013698630137	5.864276716359928E-4	-2.559402643561348E-4
EPI-ISL-1660260_Africa_Madagascar_GR_20B_B.1.1_2021-02-05	2021.0958904109589	5.864516716359928E-4	-3.097101147594069E-4
EPI-ISL-1660248_Africa_Madagascar_GR_20B_B.1.1_2021-01-27	2021.0712328767124	5.168534716359928E-4	-3.631701596384919E-4
EPI-ISL-1660294_Africa_Madagascar_G_20B_B.1_2021-01-04	2021.0082191780823	4.524067716359928E-4	-3.863749076627462E-4
EPI-ISL-1660299_Africa_Madagascar_G_20B_B.1_2021-01-05	2021.0109589041097	4.875240716359929E-4	-3.5305073600944045E-4
EPI-ISL-1660297_Africa_Madagascar_G_20B_B.1_2021-01-07	2021.0164383561644	5.233498716359928E-4	-3.2081119270282923E-4
EPI-ISL-1660335_Africa_Madagascar_G_20B_B.1_2021-01-11	2021.027397260274	5.600896716359927E-4	-2.912439060900506E-4
EPI-ISL-1660257_Africa_Madagascar_G_20B_B.1_2021-02-01	2021.0849315068492	5.926350716359928E-4	-2.963542013721855E-4
EPI-ISL-1660241_Africa_Madagascar_G_20B_B.1_2021-01-12	2021.0301369863014	4.559478716359929E-4	-3.971788344367448E-4
EPI-ISL-1660265_Africa_Madagascar_G_20B_B.1_2021-02-06	2021.0986301369862	4.886043716359928E-4	-4.0935054310610116E-4
EPI-ISL-1660276_Africa_Madagascar_G_20B_B.1_2021-02-17	2021.1287671232876	5.233449716359928E-4	-3.9433435492062683E-4
EPI-ISL-1660332_Africa_Madagascar_G_20B_B.1_2021-01-06	2021.013698630137	5.198051716359928E-4	-3.225627643561349E-4
EPI-ISL-1660246_Africa_Madagascar_G_20B_B.1_2021-01-15	2021.0383561643835	5.549921716359928E-4	-3.035139194770499E-4
EPI-ISL-1660302_Africa_Madagascar_G_20B_B.1_2021-01-11	2021.027397260274	4.822105716359929E-4	-3.6912300609005046E-4
EPI-ISL-1660261_Africa_Madagascar_G_20B_B.1_2021-02-04	2021.0931506849315	5.845259716359929E-4	-3.0984268641271243E-4
EPI-ISL-1660307_Africa_Madagascar_G_20B_B.1_2021-01-19	2021.0493150684931	5.125096716359928E-4	-3.5316893286427124E-4
EPI-ISL-1660300_Africa_Madagascar_G_20B_B.1_2021-01-06	2021.013698630137	4.4360197163599287E-4	-3.987659643561348E-4
EPI-ISL-1660298_Africa_Madagascar_GR_20B_B.1.1_2021-01-08	2021.0191780821917	5.130056716359928E-4	-3.3294852104974557E-4
EPI-ISL-1660306_Africa_Madagascar_GR_20B_B.1.1_2021-01-18	2021.0465753424658	5.479715716359928E-4	-3.159139045173548E-4
EPI-ISL-1660309_Africa_Madagascar_GR_20B_B.1.1_2021-01-21	2021.054794520548	4.0809877163599286E-4	-4.6116608955788183E-4
EPI-ISL-491934_SouthAmerica_Ecuador_GR_20B_B.1.1.10_2020-04-07	2020.2650273224044	2.3486827163599327E-4	-1.1750039768187743E-4
EPI-ISL-487111_Africa_Nigeria_GR_20B_B.1.1.10_2020-05-24	2020.3934426229507	3.730304716359929E-4	-6.338496486464385E-5
EPI-ISL-729992_Africa_Nigeria_GR_20B_B.1.1.10_2020-07-17	2020.5409836065573	4.0812277163599286E-4	-1.2485703567060658E-4
EPI-ISL-729953_Africa_Nigeria_GR_20B_B.1.1.10_2020-06-29	2020.4918032786886	3.7352477163599286E-4	-1.2726691206876704E-4
EPI-ISL-872618_Africa_Nigeria_GR_20B_B.1.1.10_2020-12-11	2020.9426229508197	5.470313716359928E-4	-2.4881811175329535E-4
EPI-ISL-729954_Africa_Nigeria_GR_20B_B.1.1.10_2020-06-29	2020.4918032786886	3.384371716359929E-4	-1.6235451206876703E-4
EPI-ISL-729958_Africa_Nigeria_GR_20B_B.1.1.10_2020-07-25	2020.5628415300546	4.429172716359928E-4	-1.0436836838260933E-4
EPI-ISL-763062_Asia_Georgia_GR_20B_B.1.1.10_2020-12-21	2020.9699453551912	8.24885271635993E-4	1.1153497356868004E-5
EPI-ISL-660539_SouthAmerica_Ecuador_GR_20B_B.1.1_2020-10-02	2020.7513661202186	3.357535716359929E-4	-3.3491987552354926E-4
EPI-ISL-479705_Africa_Egypt_GR_20B_B.1.1_2020-06-02	2020.4180327868853	4.399479716359929E-4	-1.256152666567463E-5
EPI-ISL-696462_Africa_SouthAfrica_GR_20B_B.1.1_2020-11-19	2020.8825136612022	4.0574247163599285E-4	-3.507659717953434E-4
EPI-ISL-825785_NorthAmerica_Canada_GR_20B_B.1.1.121_2020-09-01	2020.6666666666667	3.339066716359929E-4	-2.8133167376456655E-4
EPI-ISL-977391_Africa_Zambia_GR_20B_B.1.1_2020-06-27	2020.4863387978141	2.0220477163599324E-4	-2.9501045389071045E-4
EPI-ISL-1191783_Africa_Zimbabwe_GR_20B_B.1.1_2020-07-27	2020.568306010929	3.093234716359929E-4	-2.415386265606654E-4
EPI-ISL-1191812_Africa_Zimbabwe_GR_20B_B.1.1_2020-08-17	2020.6256830601094	2.75269471635993E-4	-3.1314543742958916E-4
EPI-ISL-1191804_Africa_Zimbabwe_GR_20B_B.1.1_2020-07-28	2020.5710382513662	2.4016627163599326E-4	-3.1248405564969316E-4
EPI-ISL-1191831_Africa_Zimbabwe_GR_20B_B.1.1_2020-10-19	2020.7978142076502	4.836100716359928E-4	-2.1746327003636077E-4
EPI-ISL-1191809_Africa_Zimbabwe_GR_20B_B.1.1_2020-08-13	2020.6147540983607	2.0397567163599325E-4	-3.772863210734765E-4
EPI-ISL-509321_Africa_SouthAfrica_GR_20B_B.1.1_2020-07-03	2020.5027322404371	2.3485697163599326E-4	-2.7308762842465697E-4
EPI-ISL-1191789_Africa_Zimbabwe_GR_20B_B.1.1_2020-07-27	2020.568306010929	2.7104587163599296E-4	-2.7981622656066536E-4
EPI-ISL-1191803_Africa_Zimbabwe_GR_20B_B.1.1_2020-07-28	2020.5710382513662	2.3839557163599323E-4	-3.142547556496932E-4
EPI-ISL-1191824_Africa_Zimbabwe_GR_20B_B.1.1_2020-10-01	2020.7486338797814	4.1100327163599284E-4	-2.578819464345212E-4
EPI-ISL-977408_Africa_Zambia_GR_20B_B.1.1_2020-07-06	2020.5109289617487	2.3486057163599324E-4	-2.7844871569174126E-4
EPI-ISL-1191832_Africa_Zimbabwe_GR_20B_B.1.1_2020-10-19	2020.7978142076502	2.69969171635993E-4	-4.3110417003636056E-4
EPI-ISL-1191786_Africa_Zimbabwe_G_20A_B.1_2020-07-27	2020.568306010929	2.3314307163599325E-4	-3.1771902656066507E-4
EPI-ISL-1191802_Africa_Zimbabwe_GR_20B_B.1.1_2020-07-28	2020.5710382513662	2.66422371635993E-4	-2.862279556496934E-4
EPI-ISL-1191950_Africa_Zimbabwe_GR_20B_B.1.1_2020-12-21	2020.9699453551912	4.4011877163599287E-4	-3.7361300264313215E-4
EPI-ISL-1191909_Africa_Zimbabwe_G_20B_B.1_2020-12-28	2020.9890710382513	4.0691807163599286E-4	-4.1933130626610677E-4
EPI-ISL-1191947_Africa_Zimbabwe_GR_20B_B.1.1_2020-12-30	2020.9945355191257	3.7178607163599285E-4	-4.58039764444385E-4
EPI-ISL-977397_Africa_Zambia_GR_20B_B.1.1_2020-06-29	2020.4918032786886	2.2954767163599322E-4	-2.712440120687667E-4
EPI-ISL-529779_Africa_SouthAfrica_GR_20B_B.1.1_2020-08-24	2020.6448087431695	2.6465847163599304E-4	-3.362740410525637E-4
EPI-ISL-693201_SouthAmerica_Brazil_GR_20B_B.1.1.28_2020-04-01	2020.2486338797814	2.2778007163599327E-4	-1.1385922314793091E-4
EPI-ISL-1340764_SouthAmerica_Paraguay_GR_20B_B.1.1.28_2020-05-05	2020.3415300546449	3.367145716359929E-4	-6.572451217377623E-5
EPI-ISL-1469669_SouthAmerica_Brazil_GR_20B_B.1.1.28_2020-08-07	2020.5983606557377	4.7607777163599283E-4	-9.445484653953042E-5
EPI-ISL-735424_SouthAmerica_Brazil_GR_20B_B.1.1.28_2020-07-01	2020.4972677595629	3.367228716359929E-4	-1.6764527024660115E-4
EPI-ISL-1293051_SouthAmerica_Brazil_GR_20B_P.2_2020-09-25	2020.7322404371585	7.582464716359929E-4	1.0009062809964743E-4
EPI-ISL-1213222_SouthAmerica_Brazil_GR_20B_P.2_2021-02-14	2021.1205479452055	7.59384271635993E-4	-1.5291566988054372E-4
EPI-ISL-861676_SouthAmerica_Brazil_GR_20B_P.2_2020-12-23	2020.9754098360656	6.884384716359929E-4	-1.288697608214103E-4
EPI-ISL-1182586_SouthAmerica_Brazil_GR_20B_P.2_2020-12-21	2020.9699453551912	7.267409716359929E-4	-8.699080264313209E-5
EPI-ISL-1182582_SouthAmerica_Brazil_GR_20B_P.2_2020-12-26	2020.983606557377	6.603774716359929E-4	-1.6229544808827256E-4
EPI-ISL-1522223_SouthAmerica_Suriname_GR_20B_P.2_2021-02-03	2021.0904109589042	7.697901716359929E-4	-1.2278535806579613E-4
EPI-ISL-1522208_SouthAmerica_Suriname_GR_20B_P.2_2021-03-22	2021.2191780821918	9.091556716359928E-4	-6.769689036442586E-5
EPI-ISL-1522178_SouthAmerica_Suriname_GR_20B_P.2_2021-02-24	2021.1479452054793	8.37271771635993E-4	-9.295945334815306E-5
EPI-ISL-1522215_SouthAmerica_Suriname_GR_20B_P.2_2021-02-05	2021.0958904109589	8.388001716359929E-4	-5.7361614759406814E-5
EPI-ISL-1522214_SouthAmerica_Suriname_GR_20B_P.2_2021-03-22	2021.2191780821918	8.733826716359928E-4	-1.0346989036442587E-4
EPI-ISL-1522200_SouthAmerica_Suriname_GR_20B_P.2_2021-03-02	2021.164383561644	8.734459716359928E-4	-6.754402342898521E-5
EPI-ISL-1522216_SouthAmerica_Suriname_GR_20B_P.2_2021-02-08	2021.1041095890412	8.408211716359929E-4	-6.0719999799711756E-5
EPI-ISL-1522192_SouthAmerica_Suriname_GR_20B_P.2_2021-03-06	2021.1753424657534	8.408106716359928E-4	-1.0735183681598456E-4
EPI-ISL-1522199_SouthAmerica_Suriname_GR_20B_P.2_2021-02-08	2021.1041095890412	7.698089716359929E-4	-1.317321997997118E-4
EPI-ISL-1522181_SouthAmerica_Suriname_GR_20B_P.2_2021-02-25	2021.150684931507	8.42583971635993E-4	-8.944038169506942E-5
EPI-ISL-1522211_SouthAmerica_Suriname_GR_20B_P.2_2021-02-25	2021.150684931507	8.752683716359928E-4	-5.675598169506955E-5
EPI-ISL-1522183_SouthAmerica_Suriname_GR_20B_P.2_2021-03-06	2021.1753424657534	8.734984716359929E-4	-7.466403681598451E-5
EPI-ISL-1522185_SouthAmerica_Suriname_GR_20B_P.2_2021-02-22	2021.1424657534246	9.038339716359928E-4	-2.2810996654542485E-5
EPI-ISL-1558830_NorthAmerica_Mexico_GR_20B_P.2_2021-02-20	2021.13698630137	7.640956716359928E-4	-1.5896303996115388E-4
EPI-ISL-1396225_SouthAmerica_Argentina_GR_20B_P.2_2021-01-11	2021.027397260274	7.669023716359929E-4	-8.443120609005045E-5
EPI-ISL-1395782_SouthAmerica_Argentina_GR_20B_P.2_2021-02-05	2021.0958904109589	7.686817716359928E-4	-1.2748001475940682E-4
EPI-ISL-1395783_SouthAmerica_Argentina_GR_20B_P.2_2021-02-12	2021.1150684931506	7.686799716359929E-4	-1.400337131867111E-4
EPI-ISL-1395780_SouthAmerica_Argentina_GR_20B_P.2_2021-01-24	2021.0630136986301	7.65134571635993E-4	-1.095096745981867E-4
EPI-ISL-1321506_SouthAmerica_Chile_GR_20B_P.2_2021-01-09	2021.021917808219	7.649516716359928E-4	-8.279564939643982E-5
EPI-ISL-966962_NorthAmerica_USA_GR_20B_P.2_2021-01-27	2021.0712328767124	6.258042716359929E-4	-2.542193596384918E-4
EPI-ISL-1621960_NorthAmerica_USA_GR_20B_P.2_2021-04-01	2021.2465753424658	8.002439716359929E-4	-1.9453987383203513E-4
EPI-ISL-1321574_SouthAmerica_Chile_GR_20B_P.2_2021-01-05	2021.0109589041097	7.633440716359929E-4	-7.723073600944042E-5
EPI-ISL-1395785_SouthAmerica_Argentina_GR_20B_P.2_2021-02-17	2021.1287671232876	8.33709671635993E-4	-8.396965492062666E-5
EPI-ISL-918556_SouthAmerica_Brazil_GR_20B_P.2_2020-12-26	2020.983606557377	5.531736716359928E-4	-2.6949924808827267E-4
EPI-ISL-1494995_SouthAmerica_Brazil_GR_20B_P.2_2021-02-27	2021.1561643835616	8.666476716359929E-4	-6.896293838845808E-5
EPI-ISL-1303540_SouthAmerica_Brazil_GR_20B_P.2_2021-02-15	2021.123287671233	5.854602716359929E-4	-3.2863279822723814E-4
EPI-ISL-1395789_SouthAmerica_Argentina_GR_20B_P.2_2021-02-18	2021.131506849315	5.162566716359928E-4	-4.032157832675432E-4
EPI-ISL-1396224_SouthAmerica_Argentina_GR_20B_P.2_2021-01-05	2021.0109589041097	5.144679716359928E-4	-3.2610683600944055E-4
EPI-ISL-1395779_SouthAmerica_Argentina_GR_20B_P.2_2021-01-20	2021.0520547945205	5.144679716359928E-4	-3.530037612109655E-4
ABBOTT-SN-THI-20-2106_Africa_Senegal_GR_20B_B.1.1.28_2020-12-24	2020.9781420765028	6.532325716359929E-4	-1.658638899102164E-4
EPI-ISL-1340754_SouthAmerica_Paraguay_GR_20B_B.1.1.28_2020-10-06	2020.7622950819673	5.074493716359929E-4	-1.7037699187943955E-4
EPI-ISL-1068113_SouthAmerica_Brazil_GR_20B_B.1.1.378_2020-12-30	2020.9945355191257	2.993654716359929E-4	-5.30460364444385E-4
EPI-ISL-861646_SouthAmerica_Brazil_GR_20B_B.1.1.28_2020-05-21	2020.3852459016393	4.004266716359929E-4	-3.062407759778159E-5
EPI-ISL-960242_Africa_Rwanda_GR_20B_B.1.1_2020-08-30	2020.6612021857923	3.665754716359929E-4	-2.4508641558651035E-4
EPI-ISL-1116592_Africa_Morocco_GR_20B_B.1.1_2021-01-06	2021.013698630137	4.366685716359929E-4	-4.0569936435613476E-4
ABBOTT-SN-IR1-0016400_Africa_Senegal_GR_20B_B.1.1_2021-01-03	2021.0054794520547	5.771305716359929E-4	-2.5985797931582977E-4
EPI-ISL-775260_Africa_Morocco_GR_20B_B.1.1_2020-12-21	2020.9699453551912	3.672713716359929E-4	-4.4646040264313214E-4
EPI-ISL-1159698_Africa_Morocco_GR_20B_B.1.1_2021-01-02	2021.0027397260274	5.751628716359929E-4	-2.600325509689134E-4
EPI-ISL-1120732_Africa_Morocco_GR_20B_B.1.1_2021-01-06	2021.013698630137	5.422096716359929E-4	-3.0015826435613477E-4
EPI-ISL-775220_Africa_Morocco_GR_20B_B.1.1_2020-12-15	2020.9535519125684	4.696656716359929E-4	-3.3333672810940767E-4
EPI-ISL-1116470_Africa_Morocco_GR_20B_B.1.1_2021-02-04	2021.0931506849315	4.355778716359929E-4	-4.5879078641271245E-4
EPI-ISL-1255111_Africa_Ghana_GR_20B_B.1.1_2020-08-20	2020.6338797814208	5.014916716359929E-4	-9.22879246964515E-5
EPI-ISL-812458_SouthAmerica_Peru_GR_20B_B.1.1.348_2020-12-11	2020.9426229508197	7.114983716359931E-4	-8.435111175329507E-5
EPI-ISL-1250842_SouthAmerica_Bolivia_GR_20B_B.1.1_2021-01-28	2021.0739726027398	6.836789716359931E-4	-1.9813778798518592E-4
EPI-ISL-1470426_SouthAmerica_Chile_GR_20B_B.1.1.348_2021-03-15	2021.2	8.163215716359929E-4	-1.479790919368994E-4
EPI-ISL-1479760_NorthAmerica_USA_GR_20B_B.1.1.348_2021-03-16	2021.2027397260274	7.47151471635993E-4	-2.1894232028359367E-4
EPI-ISL-1596137_SouthAmerica_Aruba_GR_20B_B.1.1.348_2021-03-30	2021.2410958904109	7.819239716359929E-4	-2.092736171384244E-4
EPI-ISL-1167768_SouthAmerica_Chile_GR_20B_B.1.1.348_2021-01-07	2021.0164383561644	6.430322716359931E-4	-2.011287927028289E-4
EPI-ISL-1470503_SouthAmerica_Chile_GR_20B_B.1.1.348_2021-03-15	2021.2	7.823086716359929E-4	-1.8199199193689943E-4
EPI-ISL-1167775_SouthAmerica_Chile_GR_20B_B.1.1_2021-01-09	2021.021917808219	6.08571671635993E-4	-2.3917564939643962E-4
EPI-ISL-1111139_SouthAmerica_Peru_GR_20B_B.1.1.348_2020-12-29	2020.9918032786886	6.085675716359931E-4	-2.194700353553567E-4
EPI-ISL-1629798_SouthAmerica_Peru_GR_20B_B.1.1.348_2021-03-18	2021.2082191780821	6.085675716359931E-4	-3.611124769772043E-4
EPI-ISL-1167886_SouthAmerica_Chile_GR_20B_B.1.1.348_2021-01-13	2021.0328767123287	8.15368571635993E-4	-3.9551262783661017E-5
EPI-ISL-1443664_SouthAmerica_Ecuador_GR_20B_B.1.1.348_2021-01-04	2021.0082191780823	6.745651716359931E-4	-1.6421650766274595E-4
EPI-ISL-824285_SouthAmerica_Ecuador_GR_20B_B.1.1.348_2020-12-15	2020.9535519125684	5.007763716359929E-4	-3.0222602810940765E-4
EPI-ISL-602654_Africa_SouthAfrica_GR_20B_B.1.1.386_2020-08-31	2020.6639344262296	5.023323716359929E-4	-1.1111774467553845E-4
EPI-ISL-602866_Africa_SouthAfrica_GR_20B_B.1.1.386_2020-09-26	2020.7349726775956	6.04125771635993E-4	-5.581830098938057E-5
EPI-ISL-602646_Africa_SouthAfrica_GR_20B_B.1.1.386_2020-09-01	2020.6666666666667	3.988396716359929E-4	-2.1639867376456652E-4
EPI-ISL-746742_SouthAmerica_Chile_GR_20B_B.1.1.324_2020-09-25	2020.7322404371585	4.3221077163599293E-4	-2.2594507190035255E-4
EPI-ISL-913924_NorthAmerica_Mexico_GR_20B_B.1.1.322_2020-10-14	2020.7841530054645	5.69321571635993E-4	-1.2281062459144215E-4
EPI-ISL-1068154_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2020-12-23	2020.9754098360656	0.001070241571635993	2.5293333917858984E-4
EPI-ISL-918503_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2020-12-28	2020.9890710382513	0.001104648171635993	2.783987937338933E-4
EPI-ISL-1406179_Asia_Jordan_GR_20J.501Y.V3_P.1_2021-03-09	2021.1835616438357	0.001210716371635993	2.571744781437106E-4
EPI-ISL-1628347_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-13	2021.194520547945	0.001175575171635993	2.148607647567114E-4
EPI-ISL-1521321_SouthAmerica_Suriname_GR_20J.501Y.V3_P.1_2021-02-23	2021.145205479452	0.0012089120716359928	2.804739749987632E-4
EPI-ISL-1626619_SouthAmerica_Colombia_GR_20J.501Y.V3_P.1_2021-04-03	2021.2520547945205	0.001243790671635993	2.454205694743543E-4
EPI-ISL-1626618_SouthAmerica_Colombia_GR_20J.501Y.V3_P.1_2021-03-25	2021.227397260274	0.001171825271635993	1.8959332459526934E-4
EPI-ISL-1626616_SouthAmerica_Colombia_GR_20J.501Y.V3_P.1_2021-03-29	2021.2383561643835	0.001137289971635993	1.478855112082699E-4
EPI-ISL-1068159_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2020-12-28	2020.9890710382513	0.001141552271635993	3.153028937338935E-4
EPI-ISL-1213201_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-01-21	2021.054794520548	0.001143288471635993	2.7402361044211827E-4
EPI-ISL-1416322_Oceania_Australia_GR_20J.501Y.V3_P.1_2021-03-27	2021.2328767123288	0.0012824414716359931	2.966232679018808E-4
EPI-ISL-1171619_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-02-15	2021.123287671233	0.001109962371635993	1.9586930177276194E-4
EPI-ISL-1591098_SouthAmerica_Peru_GR_20J.501Y.V3_P.1_2021-02-22	2021.1424657534246	0.001179119171635993	2.524742033454576E-4
EPI-ISL-1470451_SouthAmerica_Chile_GR_20J.501Y.V3_P.1_2021-03-22	2021.2191780821918	0.001108190271635993	1.313377096355743E-4
EPI-ISL-1534000_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-02-19	2021.1342465753426	0.001212448171635993	2.911825883857627E-4
EPI-ISL-1583675_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-02	2021.164383561644	0.0012125335716359931	2.7154357657101507E-4
EPI-ISL-1303539_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-02-15	2021.123287671233	0.001209914971635993	2.958219017727621E-4
EPI-ISL-1533710_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-02	2021.164383561644	0.0013820163716359928	4.410263765710148E-4
EPI-ISL-1653926_Asia_Bangladesh_GR_20J.501Y.V3_P.1_2021-02-18	2021.131506849315	0.001173574671635993	2.5410221673245704E-4
EPI-ISL-1321470_SouthAmerica_Chile_GR_20J.501Y.V3_P.1_2021-02-24	2021.1479452054793	0.001175919771635993	2.4568854665184704E-4
EPI-ISL-1633475_SouthAmerica_Chile_GR_20J.501Y.V3_P.1_2021-03-21	2021.2164383561644	0.001143285471635993	1.6822603798249069E-4
EPI-ISL-1121976_Oceania_Australia_GR_20J.501Y.V3_P.1_2021-03-01	2021.1616438356164	0.001141526471635993	2.023296049179313E-4
EPI-ISL-1468424_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-02-22	2021.1424657534246	0.001101106071635993	1.7446110334545773E-4
EPI-ISL-1111451_SouthAmerica_Peru_GR_20J.501Y.V3_P.1_2021-01-22	2021.0575342465754	0.001134420871635993	2.633628820954239E-4
EPI-ISL-1626613_SouthAmerica_Colombia_GR_20J.501Y.V3_P.1_2021-03-26	2021.2301369863014	0.001308120471635993	3.240953962485749E-4
EPI-ISL-1656147_SouthAmerica_Ecuador_GR_20J.501Y.V3_P.1_2021-04-01	2021.2465753424658	0.001271802471635993	2.770186261679649E-4
EPI-ISL-1540707_SouthAmerica_Ecuador_GR_20J.501Y.V3_P.1_2021-04-06	2021.2602739726028	0.001202648771635993	1.9889928443404922E-4
EPI-ISL-1111137_SouthAmerica_Peru_GR_20J.501Y.V3_P.1_2020-12-23	2020.9754098360656	0.001095781071635993	2.784728391785898E-4
EPI-ISL-1445121_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-08	2021.1808219178083	0.001132245171635993	1.8049640649040496E-4
EPI-ISL-1445128_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-08	2021.1808219178083	0.001202299571635993	2.5055080649040505E-4
EPI-ISL-1445207_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-15	2021.2	0.001164450371635993	2.0014970806310072E-4
EPI-ISL-1495026_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-03	2021.1671232876713	0.001133987871635993	1.9120474822432055E-4
EPI-ISL-1445240_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-02-26	2021.1534246575343	0.001094209171635993	1.6039168995823634E-4
EPI-ISL-1445115_SouthAmerica_Brazil_GR_20J.501Y.V3_P.1_2021-03-05	2021.172602739726	0.001057807371635993	1.1143799153093205E-4
EPI-ISL-487316_Africa_SouthAfrica_GR_20B_B.1.1.84_2020-06-25	2020.48087431694	2.5514257163599313E-4	-2.384961957126544E-4
EPI-ISL-602627_Africa_SouthAfrica_GR_20B_B.1.1.84_2020-06-26	2020.483606557377	2.551501716359931E-4	-2.402768248016825E-4
EPI-ISL-487320_Africa_SouthAfrica_GR_20B_B.1.1.84_2020-06-25	2020.48087431694	2.551506716359931E-4	-2.384880957126544E-4
